country,year,gdp_deflator_index_weo,gdp_nominal_weo,gdp_real_growth,gdp_real_level_weo,ppp_gdp,gdp_deflator_inflation_weo,gdp_nominal_wb,gdp_real_wb,ppp_gdp_wb,gdp_deflator_inflation_wb,broad_money_current_lcu_wb,broad_money_gdp_wb,gross_savings_gdp_wb,lending_rate_wb,policy_rate_nominal,fx_real_change,household_debt_gdp,private_debt_gdp,m2_nominal_bcra,market_rate_proxy_bcra,natural_rate_hlw,natural_rate_lm,investment_total_nominal,investment_sensitive_nominal,m3_nominal_oecd,yield_10y_nominal_oecd,m2_nominal_bdl,m3_nominal_bdl,debt_gdp,tax_revenue_gdp,interest_paid_gdp,overall_balance_gdp,primary_balance_gdp,gdp_nominal,gdp_real,gdp_deflator_inflation,broad_money_gdp,private_savings_gdp,inflation_target,reserve_currency_flag,threshold_debt_gdp,debt_nominal,tax_revenue_nominal,interest_paid_nominal,m2_nominal,money_source,housing_credit_share,idec_source,avg_debt_nominal,effective_nominal_rate_raw,inflation_forward_12m,yield_source,yield_10y_nominal,policy_source,hlw_source,real_market_rate,m2_to_gdp_ratio,natural_rate_favar,natural_rate_hp,natural_rate_gdp_trend
Euro Area,2015,,,2.143653673939805,,14142782500777.1,,11829834353286.1,11829834353286.1,14142782500777.1,1.00513573664109,,,23.331074246113,,0.05000000000000001,-8.751025133870415,59.0,171.45,,,0.4173601188623993,,,,10842560.0,1.267475,,,91.0,46.6,2.3,-2.0,0.2999999999999998,11829834353286.1,11829834353286.1,1.00513573664109,,23.331074246113,2.0,0,120.0,10765149261490.352,5512702808631.322,272086190125.5803,10842560000000.0,oecd_monagg_m3,0.3441236512102654,bis_household_share_proxy,11737890900377.996,2.3180160084535997,0.586737171692668,oecd_finmark_irlt,1.267475,bis_cbpol,nyfed_hlw,-0.536737171692668,0.9165436874429392,-0.46529956453265753,-0.9128950955781737,0.8578984461717276
Euro Area,2016,,,1.8015811277534821,,15040280370530.6,,12123283574466.5,12042958416439.4,15040280370530.6,0.586737171692668,,,23.9692510174706,,0.008333333333333333,2.1455634857696637,58.075,170.275,,,0.3567876608698325,,,,11382910.0,0.9285654,,,89.9,46.4,2.1,-1.5,0.6000000000000001,12123283574466.5,12042958416439.4,0.586737171692668,,23.9692510174706,2.0,0,120.0,10898831933445.383,5625203578552.456,254588955063.7965,11382910000000.0,oecd_monagg_m3,0.3410659227719865,bis_household_share_proxy,10831990597467.867,2.35034320583061,1.36347904506743,oecd_finmark_irlt,0.9285654,bis_cbpol,nyfed_hlw,-1.3551457117340966,0.938929616723159,-0.6482133055800989,-1.2459542144437814,0.8627057255910753
Euro Area,2017,,,2.622625904994047,,15793370606281.6,,12841960349280.8,12358800163596.6,15793370606281.6,1.36347904506743,,,24.3333248812473,,0.0,1.3422471425490468,57.75,169.35,,,0.6249486735780885,,,,11858920.0,1.170734,,,87.5,46.4,2.0,-1.0,1.0,12841960349280.8,12358800163596.6,1.36347904506743,,24.3333248812473,2.0,0,120.0,11236715305620.701,5958669602066.291,256839206985.61603,11858920000000.0,oecd_monagg_m3,0.3410097431355182,bis_household_share_proxy,11067773619533.043,2.320604087278506,1.84597975990458,oecd_finmark_irlt,1.170734,bis_cbpol,nyfed_hlw,-1.84597975990458,0.9234509122794593,-0.9442004977853748,-1.707117973521972,1.571402257701957
Euro Area,2018,,,1.77991130879962,,16505192513389.902,,13871778197583.7,12578775845340.4,16505192513389.9,1.84597975990458,,,24.9505249032966,,0.0,3.2592504319847393,56.95,167.825,,,0.5307240719782932,,,,12367970.0,1.264053,,,85.5,46.6,1.8,-0.4,1.4,13871778197583.7,12578775845340.4,1.84597975990458,,24.9505249032966,2.0,0,120.0,11860370358934.062,6464248640074.004,249692007556.50662,12367970000000.0,oecd_monagg_m3,0.339341576046477,bis_household_share_proxy,11548542832277.383,2.1621083385397735,1.92022844892724,oecd_finmark_irlt,1.264053,bis_cbpol,nyfed_hlw,-1.92022844892724,0.8915922547085099,-1.3009786991132681,-1.82138088132239,1.9607294955441468
Euro Area,2019,,,1.622631810337949,,17754727834688.2,,13589774677631.3,12782883063558.0,17754727834688.2,1.92022844892724,,,25.2096321983219,,0.0,-2.5900585277388255,56.825,167.525,,,0.50163728426141,,,,12981800.0,0.5846146,,,83.6,46.5,1.6,-0.5,1.1,13589774677631.3,12782883063558.0,1.92022844892724,,25.2096321983219,2.0,0,120.0,11361051630499.768,6319245225098.556,217436394842.10083,12981800000000.0,oecd_monagg_m3,0.33920310401432624,bis_household_share_proxy,11610710994716.914,1.8727224796228101,1.69793443513535,oecd_finmark_irlt,0.5846146,bis_cbpol,nyfed_hlw,-1.69793443513535,0.9552623430444345,-1.471205105478787,-2.04754669296566,1.9940807651649806
Euro Area,2020,,,-6.056744250521229,,17242190488663.6,,13267554461613.6,12008656528555.1,17242190488663.6,1.69793443513535,,,24.0358696884297,,0.0,1.550335116105872,59.325,177.775,,,0.13995976097707424,,,,14477110.0,0.2135828,,,96.5,46.6,1.5,-7.0,-5.5,13267554461613.6,12008656528555.1,1.69793443513535,,24.0358696884297,2.0,0,120.0,12803190055457.123,6182680379111.9375,199013316924.20398,14477110000000.0,oecd_monagg_m3,0.3337083391927999,bis_household_share_proxy,12082120842978.445,1.647172044632057,2.52447719483439,oecd_finmark_irlt,0.2135828,bis_cbpol,nyfed_hlw,-2.52447719483439,1.0911664272331387,-1.8687531101071315,-3.5238991337495364,0.35400118027277383
Euro Area,2021,,,6.437137554861949,,18814423434791.4,,14924551716260.4,12781670267789.1,18814423434791.4,2.52447719483439,,,26.0135218991572,,0.0,0.28416666666668533,59.775,179.425,,,0.29628249726589173,,,,15499050.0,0.1997003,,,93.8,46.9,1.4,-5.1,-3.6999999999999997,14924551716260.4,12781670267789.1,2.52447719483439,,26.0135218991572,2.0,0,120.0,13999229509852.254,6999614754926.127,208943724027.64557,15499050000000.0,oecd_monagg_m3,0.33314755468858853,bis_household_share_proxy,13401209782654.688,1.5591407597997862,6.34928577127887,oecd_finmark_irlt,0.1997003,bis_cbpol,nyfed_hlw,-6.34928577127887,1.0384935035009246,-2.867581122016086,-4.901237193902051,1.2811124656944672
Euro Area,2022,,,3.659219243375955,,21236740149189.4,,14488160081806.7,13249379605852.9,21236740149189.4,6.34928577127887,,,24.4866799942686,,0.6666666666666666,-3.3164092038457493,56.974999999999994,171.4,,,0.6770735040480007,,,,16059190.0,2.04145,,,89.3,46.5,1.7,-3.4,-1.7,14488160081806.7,13249379605852.9,6.34928577127887,,24.4866799942686,2.0,0,120.0,12937926953053.383,6736994438040.115,246298721390.7139,16059190000000.0,oecd_monagg_m3,0.33240956826137685,bis_household_share_proxy,13468578231452.818,1.8286913225594885,6.49661528225956,oecd_finmark_irlt,2.04145,bis_cbpol,nyfed_hlw,-5.829948615592893,1.108435433438239,-3.6643748931537488,-3.8837558012159477,1.4884311333708489
Euro Area,2023,,,0.4734055222260336,,22397519127674.4,,15854782417877.0,13312102900567.7,22397519127674.4,6.49661528225956,,,24.7246995817095,,3.875,4.180489901160311,53.6,162.2,,,0.5161842519176976,,,,16108580.0,3.265134,,,87.0,45.9,1.7,-3.5,-1.8,15854782417877.0,13312102900567.7,6.49661528225956,,24.7246995817095,2.0,0,120.0,13793660703552.99,7277345129805.542,269531301103.90903,16108580000000.0,oecd_monagg_m3,0.3304562268803946,bis_household_share_proxy,13365793828303.188,2.016575330775744,3.34703301677608,oecd_finmark_irlt,3.265134,bis_cbpol,nyfed_hlw,0.5279669832239202,1.016007635767794,-3.174735806723517,-1.542727105270573,1.2271299760561316
Euro Area,2024,,,0.9119101573382915,,23210757760575.8,,16485444160371.0,13433497319073.3,23210757760575.8,3.34703301677608,,,24.4851098603836,,4.020833333333333,0.4875674427046395,51.475,157.125,,,0.138988961850959,,,,16776480.0,2.975305,,,87.1,46.4,1.9,-3.1,-1.2000000000000002,16485444160371.0,13433497319073.3,3.34703301677608,,24.4851098603836,2.0,0,120.0,14358821863683.14,7649246090412.144,313223439047.049,16776480000000.0,oecd_monagg_m3,0.3276054097056484,bis_household_share_proxy,14076241283618.066,2.225192313317182,3.34703301677608,oecd_finmark_irlt,2.975305,bis_cbpol,nyfed_hlw,0.6738003165572533,1.0176541096980944,-2.700388856384996,0.6008836498905867,1.0849856454562001
Global Aggregate,1994,,,4.512696554152433,,28961992794079.758,,,,,,,,,,415.0428949394114,,,,,,2.4434516702769717,2.015499192,308635070.877,5094525.159,,,,,73.68056344177243,,,,-1.986983817258889,26092954091213.168,35129601478384.95,103.9615791317431,,22.02432190108058,2.0,0,120.0,7742641253948.11,3284870310920.2563,296482174983.2216,1396038126071000.0,,0.4107148487468869,ppp_weighted_aggregate,7742641253948.11,,10.665440599175493,ppp_weighted_aggregate,7.339390569689683,ppp_weighted_aggregate,ppp_weighted_aggregate,,,405.86991939287134,205.9105418894553,4.512696554152433
Global Aggregate,1995,,,3.5780110283522983,,30782219860133.83,,,,,,,,,,9.499928043138635,-0.1338144499277712,,,,,2.405216353777221,2.1455697565,337502826.722,5052792.226,,,,,67.71160784003442,,,,-1.274231554183387,28929870019121.668,36262166791980.26,10.867619224644695,,22.767896908343197,2.0,0,120.0,14553057876237.95,7194457296650.296,750610211327.6539,1545132863360000.0,,0.41245465087315,ppp_weighted_aggregate,13957164903201.55,,5.864762712591539,ppp_weighted_aggregate,8.226777209028073,ppp_weighted_aggregate,ppp_weighted_aggregate,,,208.05161218034533,126.0205765537243,3.8561863521738737
Global Aggregate,1996,,,4.01125383471562,,32417986883806.312,,,,,,,,,,7.481285834361868,0.6591571749778653,,,,,2.428955209510309,2.11573803375,371085187.53900003,4472606.727,,,,,67.30608234725135,,,,-0.1920759032126446,29581850120361.918,37551534618102.22,5.8238039808512685,,24.068323445667783,2.0,0,120.0,14969076529590.488,7257062585904.298,780693326166.8689,1727136271999000.0,,0.4078713348217201,ppp_weighted_aggregate,14852980727144.219,,4.441117986029411,ppp_weighted_aggregate,6.134316863140334,ppp_weighted_aggregate,ppp_weighted_aggregate,,,115.52347951259368,5.725358641252253,3.9354605208208984
Global Aggregate,1997,,,4.23694410372934,,34322116983397.082,,,,,,,,,,7.067432733423945,0.8953552316561485,,,,,2.555365826627655,2.1779618785,378200241.647,4117592.293,,,,,67.02550970449744,,,,0.4907745051262512,29285400938486.68,39051378603457.28,4.501458195067497,,24.70678012899949,2.0,0,120.0,14299139454139.455,6956902965805.159,676120642413.2834,1919463510458000.0,,0.41119099024022904,ppp_weighted_aggregate,14634107991864.973,,5.313477956267742,ppp_weighted_aggregate,8.912644127607116,ppp_weighted_aggregate,ppp_weighted_aggregate,,,86.85792583293045,5.858244128927535,4.053551279753534
Global Aggregate,1998,,,3.163840991547904,,35819529266959.78,,,,,,,,,,7.549235955615787,1.767810633812105,,,,,2.6631725640743245,2.17066386175,336997595.674,3616489.9099999997,,,,,68.29640598428556,,,,-0.6249641527723974,29426490915974.27,40276972975035.99,5.023455863779212,,24.440683963986856,2.0,0,120.0,14477845033084.238,6868905468121.502,634773621878.3427,2255923300671000.0,,0.41090833265621424,ppp_weighted_aggregate,14388492243611.848,,3.1515759803417747,ppp_weighted_aggregate,8.67275310325586,ppp_weighted_aggregate,ppp_weighted_aggregate,,,68.27738075421625,3.9391403653987567,3.8950948211592276
Global Aggregate,1999,,,3.777630642590113,,37624526098042.73,,,,,,,,,,5.543924864615407,-0.3877173214883365,,,,,2.7874186001781047,2.14884797125,345772121.56,3498798.762,,,,,69.31402058102977,,,,0.11751241989644604,30688217895335.656,41716222426601.234,3.0658314464702476,,23.572408720959846,2.0,0,120.0,15772575823569.088,7202545180708.302,591833730961.2218,2491561081508000.0,,0.4143123554348006,ppp_weighted_aggregate,15125210428326.664,,3.637280196889225,ppp_weighted_aggregate,8.271805824825064,ppp_weighted_aggregate,ppp_weighted_aggregate,,,3.073604705137183,3.606430339565462,3.830208786454678
Global Aggregate,2000,,,4.545795994903985,,40150867638599.58,,,,,,,,,,5.881455397470177,0.020891500148186713,,,,,3.0140010499334005,2.31132399125,379272772.355,3884212.3330000006,,,,,68.11329217539046,,,,0.42147225464257265,31323179995482.72,43548601944041.95,3.6562664755512633,,23.95085389982202,2.0,0,120.0,16432586046355.8,7095062039143.706,567196347944.8811,2629003713735372.0,,0.4176389566086568,ppp_weighted_aggregate,16467566547052.445,,3.7678900106951256,ppp_weighted_aggregate,7.007270558430796,ppp_weighted_aggregate,ppp_weighted_aggregate,,,3.2864238302395936,3.0942140821929605,4.003898268316541
Global Aggregate,2001,,,2.2958283147601017,,42026393509320.984,,,,,,,,,,5.72519376121126,0.4804073681209422,,,,,2.9869030009422555,1.46896332025,384866526.412,3393838.8720000004,,,,,65.38474290585329,,,,0.43044591304813346,31167794973770.98,44376054330665.31,3.7080117837577666,,23.69639541221762,2.0,0,120.0,21735989854022.18,10555063316740.557,846519524791.9404,2838334632087000.0,,0.410102537246721,ppp_weighted_aggregate,21906012434074.957,,3.3670902064741743,ppp_weighted_aggregate,4.880062895593899,ppp_weighted_aggregate,ppp_weighted_aggregate,,,3.2811385859300866,2.8641814892803557,3.6618366729571727
Global Aggregate,2002,,,2.493569598512207,,43952123437538.625,,,,,,,,,,5.490546102093463,-0.07930921618632843,,,,,2.679052497024847,1.3907674985,397281611.241,3105227.334,,,,,67.60216403291729,,,,-0.9363266965749644,32480388344709.59,45288793489393.086,3.3416637677240684,,23.59932302699658,2.0,0,120.0,23088941649484.832,10724249692798.094,820696564472.6837,3060041667782000.0,,0.41597479054162595,ppp_weighted_aggregate,22412465751753.504,,3.4296881828954886,ppp_weighted_aggregate,4.464766795943207,ppp_weighted_aggregate,ppp_weighted_aggregate,,,2.06726833711569,1.7751953494638057,3.324746781161294
Global Aggregate,2003,,,3.454290747777847,,46541208661042.78,,,,,,,,,,4.4453762402112735,0.4877213932567108,,,,,2.396438577161875,1.3552499020000002,417504955.298,2471450.084,,,,,67.86778601127713,,,,-1.3373590761862801,36706069892406.0,46634552540621.77,3.450932300953492,,23.960864189490408,2.0,0,120.0,26690130591299.152,12205198744996.883,883703060528.5359,3227030140452800.0,,0.43153321869925415,ppp_weighted_aggregate,24889536120391.992,,3.8777426413599416,ppp_weighted_aggregate,4.313544236255705,ppp_weighted_aggregate,ppp_weighted_aggregate,,,1.6959262291281885,0.6333203498768811,3.4090825636212077
Global Aggregate,2004,,,4.616331790077843,,49900006542019.92,,,,,,,,,,3.9272860232461055,-0.2740598944881098,,,,,2.3301873432541935,1.44332587,438493078.08,2435857.889,,,,,69.18281415024106,,,,-0.6785842469268767,41093474986018.984,48498281206796.28,3.932590184158427,,25.239371743355548,2.0,0,120.0,30957119286667.297,13809246584495.77,918665759345.5149,3375917574483000.0,,0.44876030086932234,ppp_weighted_aggregate,28823624938983.22,,3.8081744017515664,ppp_weighted_aggregate,4.037134457599872,ppp_weighted_aggregate,ppp_weighted_aggregate,,,1.13809053591255,0.1377176234207191,3.584644482370137
Global Aggregate,2005,,,4.3861209378583235,,53314064152266.89,,,,,,,,,,4.745863130160624,0.06735652024487433,,,,,2.218523731570962,1.8485687085,454175415.63699996,2450693.4880000004,,,,,67.72009784364417,,,,-0.033133377037993204,43898299214140.78,50308170018253.78,3.843968145498031,,25.761452494597602,2.0,0,120.0,32499373480044.676,14988437618785.031,949999443021.8722,3604804288007700.0,,0.4584421873009661,ppp_weighted_aggregate,31728246383355.984,,3.9801628563661113,ppp_weighted_aggregate,3.7987529750685454,ppp_weighted_aggregate,ppp_weighted_aggregate,,,1.2591042674221036,0.43020375315688647,3.585017698791602
Global Aggregate,2006,,,4.8190024141363965,,58013871788279.234,,,,,,,,,,5.080567898227602,0.19082556989518532,,,,,2.3444706960249193,2.11689242325,472467621.38199997,2444316.1389999995,,,,,65.25749275487105,,,,0.5832332573015001,46993267671474.97,52339884938080.305,4.014654416844445,,27.0473924023093,2.0,0,120.0,33323560571813.68,16292782713434.18,974919095036.7184,3890661542459300.0,,0.40953737891927033,ppp_weighted_aggregate,32911467025929.18,,4.183361986083872,ppp_weighted_aggregate,3.9864853054613367,ppp_weighted_aggregate,ppp_weighted_aggregate,,,1.1805060576436694,0.6754610016758933,4.103447306760159
Global Aggregate,2007,,,4.916207743862841,,62509976373796.766,,,,,,,,,,5.534453932334654,0.2091852974735354,,,,,2.393243846923727,2.011146453,492955644.462,3314172.4710000004,,,,,63.89789600356021,,,,0.7789338043997963,52524766007209.1,53953082206655.83,4.268415774062345,,27.449021948370543,2.0,0,120.0,35948083343579.14,18317283449156.18,1117955155195.5264,4255725849775000.0,,0.4160977600699906,ppp_weighted_aggregate,34635821957696.414,,4.86593040212195,ppp_weighted_aggregate,3.9326116447982336,ppp_weighted_aggregate,ppp_weighted_aggregate,,,0.8645336876635172,1.6238914618137905,4.6259728618858125
Global Aggregate,2008,,,2.4305292974317965,,65976245236424.57,,,,,,,,,,4.918659652948478,0.011865960319848691,,,,,1.9871844224412483,0.8477586125,520356837.486,2677880.53,,,,,66.05367370702791,,,,-0.6710332222827913,56741291244273.46,55328591364486.17,5.0210711730771465,,27.090856437910922,2.0,0,120.0,41383185771092.875,19730188042668.516,1216910955502.9458,4697641382738900.0,,0.40150917160449673,ppp_weighted_aggregate,38665634557336.01,,1.4247701403175659,ppp_weighted_aggregate,3.5709359972689367,ppp_weighted_aggregate,ppp_weighted_aggregate,,,0.9760480920137677,1.0484732849710292,4.427377623693457
Global Aggregate,2009,,,-0.21806268183416927,,66399232645259.41,,,,,,,,,,2.772889555715154,1.2495132101970114,,,,,0.9014635751111485,0.98423148525,518247076.456,2273161.324,,,,,73.88036010269575,,,,-5.1313604147668945,54253488882088.76,54419631123183.984,1.4456221909119682,,25.75612184103537,2.0,0,120.0,45769926365896.51,18066081631684.645,1119583412790.6636,5200568708436600.0,,0.3931986100167037,ppp_weighted_aggregate,43576556068494.695,,3.7332389043246987,ppp_weighted_aggregate,3.396261693970511,ppp_weighted_aggregate,ppp_weighted_aggregate,,,0.03870101947178746,0.30566516024105306,3.5307862213996746
Global Aggregate,2010,,,5.083269736960884,,70525629833223.56,,,,,,,,,,2.758848814575037,0.012871124802141818,,,,,1.0679974529586072,0.84559046625,548020065.901,2670396.001,,,,,76.36802196286865,,,,-3.875021868944273,58089012600292.18,56691100174959.0,3.8349168539798923,,27.15702111432565,2.0,0,120.0,51033912530384.445,19175454147555.06,1223053754207.9114,5643851277569400.0,,0.39691638776293253,ppp_weighted_aggregate,48401919448140.48,,4.474409577485507,ppp_weighted_aggregate,3.503369823863972,ppp_weighted_aggregate,ppp_weighted_aggregate,,,-0.7280132789427773,-0.8142282939211646,3.6795950225929293
Global Aggregate,2011,,,3.940136374052349,,74901538770067.66,,,,,,,,,,3.3098069333285496,-0.5897503749957146,,,,,1.0669265335843188,0.9087420610000001,572797880.016,2603501.115,,,,,77.78213188247663,,,,-2.49240035886126,63699875596410.91,58401609193315.92,4.590841889781515,,27.564501003105455,2.0,0,120.0,57220893957374.55,21434140091267.652,1430703415148.8206,6203792157011600.0,,0.39454520901677537,ppp_weighted_aggregate,54127403243879.49,,3.0252626374309015,ppp_weighted_aggregate,3.512310962358632,ppp_weighted_aggregate,ppp_weighted_aggregate,,,-0.20539819353440794,-0.3283605453852463,3.494699932272825
Global Aggregate,2012,,,2.93360869960609,,78514388680214.81,,,,,,,,,,3.1365314443026513,-0.07008305494545762,,,,,0.8464474512835121,0.8419091280000001,583162699.154,2800917.2229999998,,,,,79.60279816771747,,,,-2.0618269304683134,64242167365552.91,59688618335102.89,3.0513456532786187,,28.016992763937836,2.0,0,120.0,59127172726938.15,21761863580311.277,1377722807968.4277,6895408385067400.0,,0.3866675978339115,ppp_weighted_aggregate,58174033342156.34,,2.596458784394565,ppp_weighted_aggregate,2.830794009429961,ppp_weighted_aggregate,ppp_weighted_aggregate,,,0.04612337198150001,0.4953772972018245,3.0786599076079444
Global Aggregate,2013,,,3.3004810548147194,,82259825642628.5,,,,,,,,,,2.9629873667160496,0.07666176649217295,,,,,0.6502621608559858,0.9120500645,599327722.329,3209875.3490000004,,,,,81.12545955827663,,,,-1.3495348917057812,65979602131929.22,61242863330977.17,2.6107607108618347,,27.83139884024104,2.0,0,120.0,59907645849738.62,22800622744772.242,1315487452332.6401,7541097586564800.0,,0.38420010380990444,ppp_weighted_aggregate,59517409288338.39,,2.3047810131000452,ppp_weighted_aggregate,2.7081152894456633,ppp_weighted_aggregate,ppp_weighted_aggregate,,,-0.29624212336174544,1.0562546296275626,3.205416747628789
Global Aggregate,2014,,,3.6323607557086097,,85606136782927.94,,,,,,,,,,3.5210050437472273,0.4499546173788521,,,,,0.5912636243338768,0.90883209225,627025210.027,3457396.518,,,,,81.61917215128176,,,,-1.2564908320566286,68079506964693.83,63098917862147.11,2.283808117010997,,28.173524784191752,2.0,0,120.0,61694004727348.64,23470198712910.6,1339245984569.764,8198116487945000.0,,0.3787185285062827,ppp_weighted_aggregate,60800825288543.63,,1.4265503181280241,ppp_weighted_aggregate,2.2855256104482935,ppp_weighted_aggregate,ppp_weighted_aggregate,,,0.6193058026460264,1.1591685201842574,3.901951794369025
Global Aggregate,2015,,,3.89442140217756,,88298680818408.4,,,,,,,,,,3.1849683529023634,2.1425098347612077,,,,,0.6959266348194721,0.91684047575,662739016.877,3473634.3540000003,,,,,82.42726950605483,,,,-1.6393167851304518,65116249034876.69,65202149056083.375,1.4263568899652115,,27.713136632138855,2.0,0,120.0,58567328311735.56,22170526470776.35,1207407771756.6587,9015983964272280.0,,0.370702880117805,ppp_weighted_aggregate,60130666519542.09,,2.055825572247726,ppp_weighted_aggregate,1.7634790215723677,ppp_weighted_aggregate,ppp_weighted_aggregate,,,0.8954598645430079,0.9261519460541632,3.6257234470182333
Global Aggregate,2016,,,3.3107723749083835,,92310448139684.22,,,,,,,,,,2.900956287667954,0.7342004550037561,,,,,0.6737252129594516,1.0228861095,703384450.423,3429779.7600000002,,,,,84.77264644960925,,,,-1.742440081698639,66416434629990.89,66983232077309.85,2.0910349000325232,,27.38125313275257,2.0,0,120.0,62273951179091.57,22460493768957.836,1204283977678.7002,9674500943732066.0,,0.3718553518216821,ppp_weighted_aggregate,60420639745413.58,,3.064572372499697,ppp_weighted_aggregate,2.1227859988666316,ppp_weighted_aggregate,ppp_weighted_aggregate,,,0.32283662486837084,0.04153081426189733,3.4758354061504306
Global Aggregate,2017,,,3.948212536920527,,97088764077247.47,,,,,,,,,,2.856750137330885,-0.20194829868892303,,,,,0.8251551195686239,1.24679661,773750960.0680001,4019175.699,,,,,84.72267541005586,,,,-1.4130993007307513,70431379838190.06,69336784801523.91,3.078058931378031,,27.9934041013806,2.0,0,120.0,65157879689496.08,23673250891892.98,1298436944027.7068,1.0450761663561892e+16,,0.3759401609408655,ppp_weighted_aggregate,63715915434293.83,,3.519145082621796,ppp_weighted_aggregate,2.5194341608451585,ppp_weighted_aggregate,ppp_weighted_aggregate,,,0.3652215731561749,0.005441014711454633,3.68097511684033
Global Aggregate,2018,,,3.656187754329901,,103026028296955.45,,,,,,,,,,3.419522072682532,-0.8380826764955832,,,,,0.875370828286946,1.466477764,776175656.817,3875119.2349999994,,,,,84.93021211414126,,,,-1.4597346268172207,74997610999295.47,71585933288080.69,3.529439560447074,,28.202224789068477,2.0,0,120.0,69377870937197.17,25257992659828.547,1379014261409.1567,1.08778623349238e+16,,0.37878917466639606,ppp_weighted_aggregate,67267875313346.63,,2.541282437969433,ppp_weighted_aggregate,2.9440675015699966,ppp_weighted_aggregate,ppp_weighted_aggregate,,,0.341118783199779,0.5089769113247296,3.7694052518098182
Global Aggregate,2019,,,2.916376141198082,,109051535291037.72,,,,,,,,,,3.680986037606118,0.1324527636817649,,,,,0.8810193244035802,1.46786955375,782101674.176,3970883.0109999995,,,,,86.15193401218806,,,,-2.207417438587432,75924230044549.28,73491013937187.47,2.49678534351763,,28.166140287028718,2.0,0,120.0,71286509743912.81,25275743715352.355,1355099430956.555,1.15999019452226e+16,,0.38372813320253324,ppp_weighted_aggregate,70332190340554.984,,2.4961218383180657,ppp_weighted_aggregate,2.798000534633241,ppp_weighted_aggregate,ppp_weighted_aggregate,,,0.4481908921872102,-0.28644103322532094,3.6232064293015465
Global Aggregate,2020,,,-2.895208672338857,,108183927253185.4,,,,,,,,,,2.3730532219848857,0.042951973100886894,,,,,0.7433896561356665,1.03578488575,800846218.377,4122516.852,,,,,100.65990965971778,,,,-8.076051568363898,74082375604827.75,71257278641120.11,2.479218210847064,,27.84117241687431,2.0,0,120.0,81664737878272.0,24430269218917.656,1243803584297.8403,1.26780391355649e+16,,0.3798927074332009,ppp_weighted_aggregate,76475623811092.4,,5.432235786551248,ppp_weighted_aggregate,2.0856036072124318,ppp_weighted_aggregate,ppp_weighted_aggregate,,,-0.5392496238018982,-2.380357467283068,2.2778125558977687
Global Aggregate,2021,,,7.113956016878495,,120916578504726.95,,,,,,,,,,2.4910300795138127,-0.027048561551338623,,,,,0.9406197748603564,1.38064587125,867998203.003,4608425.465,,,,,96.78105668559509,,,,-4.857351999161429,84376005076748.25,76063952052513.77,5.484750795078599,,29.340706673551004,2.0,0,120.0,88361753940001.84,28464449409373.31,1455289182289.7292,1.38337501912841e+16,,0.38679464350025816,ppp_weighted_aggregate,85013245909136.92,,7.972656148411984,ppp_weighted_aggregate,2.3963530698623425,ppp_weighted_aggregate,ppp_weighted_aggregate,,,-2.5233367700394713,-3.5374315731352812,3.035774599995556
Global Aggregate,2022,,,3.8764384022353684,,135491631147838.67,,,,,,,,,,3.6352061894229997,0.9780508959026283,,,,,1.031414316265635,1.6085277007499998,919662170.98,5449511.564,,,,,93.8803174633718,,,,-2.6645755671825158,87002966928060.56,78750791375664.9,8.240897759148764,,29.22192492286931,2.0,0,120.0,87246337648164.81,29436858942062.15,1784228768371.6846,1.51008267730056e+16,,0.3892028494294461,ppp_weighted_aggregate,87804045794083.33,,6.078017128395732,ppp_weighted_aggregate,3.206218342216982,ppp_weighted_aggregate,ppp_weighted_aggregate,,,-1.3267618749089656,-2.474016348061209,2.984649817451303
Global Aggregate,2023,,,3.506317366721772,,145780454829774.34,,,,,,,,,,6.033214541146992,-0.8333973575972347,,,,,0.8392070158054228,2.0979508685,945153471.79,5340087.9,,,,,94.92356681806294,,,,-3.2166799440692793,91853032853264.95,81048292019952.28,5.987626943341677,,28.492282484270408,2.0,0,120.0,92657310854696.9,30295197318494.51,2022892069885.509,1.59300427086281e+16,,0.39024263730124403,ppp_weighted_aggregate,89951824251430.88,,5.4679822177933035,ppp_weighted_aggregate,4.1021825673217265,ppp_weighted_aggregate,ppp_weighted_aggregate,,,-0.5891232154117392,-0.24997873818212016,2.9445346887727957
Global Aggregate,2024,,,3.1656740981335565,,154160168428021.53,,,,,,,,,,6.234609974516359,0.22554051378872378,,,,,0.5797274508533731,2.06059952875,955104864.933,5245069.994,,,,,95.94557066677191,,,,-3.022002281475338,95426983446907.58,83237565372305.12,5.291183074358555,,28.597048584401946,2.0,0,120.0,97187014248005.5,31656529147655.062,2319395188405.952,1.69683915442081e+16,,0.38777138211041073,ppp_weighted_aggregate,94922162551351.22,,5.291183074358555,ppp_weighted_aggregate,3.762752894917259,ppp_weighted_aggregate,ppp_weighted_aggregate,,,-1.7453633363631473,0.8297568621472924,2.9956972288045223
