country,year,scenario,debt_gdp,domar_gap,isf_pct
Canada,2025,baseline,104.05630620402889,-6.712693795971124,0.030796527869855966
Canada,2026,baseline,97.78012186036928,-6.276184343659614,0.0289390269349594
Canada,2027,baseline,91.91206186644557,-5.868059993923713,0.027202314574725134
Canada,2028,baseline,86.4255869309102,-5.486474935535368,0.025578536214495975
Canada,2029,baseline,81.295883545221,-5.1297033856892,0.024060348042683324
Canada,2030,baseline,76.4997517603624,-4.796131784858604,0.02264088379714026
Canada,2031,baseline,72.01550026116185,-4.4842514992005595,0.021313723711332545
Canada,2032,baseline,67.8228482636573,-4.192651997504546,0.020072865479861354
Canada,2033,baseline,63.90283379183014,-3.9200144718271654,0.018912697112024462
Canada,2034,baseline,60.23772791886942,-3.6651058729607207,0.01782797155064145
Canada,2025,choque_juros,106.27168620402888,-4.497313795971124,5.0256570986696
Canada,2026,choque_juros,101.97687504186376,-4.294811162165125,4.822552687931811
Canada,2027,choque_juros,97.87544833350681,-4.101426708356951,4.628593553680813
Canada,2028,choque_juros,93.9586984674793,-3.916749866027516,4.4433679073113455
Canada,2029,choque_juros,90.21830991396246,-3.740388553516834,4.266482502014636
Canada,2030,choque_juros,86.64634157035482,-3.5719683436076397,4.097561797888326
Canada,2031,choque_juros,83.23520990176421,-3.4111316685906132,3.9362471646393886
Canada,2032,choque_juros,79.97767284064072,-3.2575370611234926,3.782196120187307
Canada,2033,choque_juros,76.86681441136834,-3.1108584292723838,3.6350816035510194
Canada,2034,choque_juros,73.89603004717222,-2.9707843641961174,3.4945912804759267
Canada,2025,recessao,108.82553120402889,-1.9434687959711234,0.032208028777279366
Canada,2026,recessao,106.95985453478829,-1.865676669240599,0.031655862689164045
Canada,2027,recessao,100.49485980737775,-6.464994727410543,0.029742481390477686
Canada,2028,recessao,94.45026729008329,-6.04459251729446,0.027953522424782874
Canada,2029,recessao,88.79873929343687,-5.65152799664642,0.02628089492333449
Canada,2030,recessao,83.51471582858065,-5.284023464856228,0.024717034146061228
Canada,2031,recessao,78.57429900790503,-4.94041682067563,0.023254867268752342
Canada,2032,recessao,73.95514496282003,-4.619154045084999,0.0218877813950169
Canada,2033,recessao,69.6363627898399,-4.318782172980135,0.020609593648344124
Canada,2034,recessao,65.59842006794746,-4.037942721892445,0.019414523209001278
