country,year,scenario,debt_gdp,domar_gap,isf_pct
Italy,2025,baseline,133.53184567086154,-1.7541543291384456,7.764650327036547
Italy,2026,baseline,131.83337913530605,-1.6984665355554713,7.665887378958465
Italy,2027,baseline,130.18883251561456,-1.644546619691479,7.5702597825281055
Italy,2028,baseline,128.59649405752762,-1.592338458086942,7.477668002138779
Italy,2029,baseline,127.05470634853681,-1.5417877089908072,7.388015662064454
Italy,2030,baseline,125.56186459273886,-1.4928417557979565,7.301209446145432
Italy,2031,baseline,124.11641494045652,-1.445449652282326,7.217159000658644
Italy,2032,baseline,122.71685287088786,-1.399562069568657,7.135776840271449
Italy,2033,baseline,121.36172162610015,-1.3551312447877049,7.056978256981034
Italy,2034,baseline,120.0496106947387,-1.3121109313614392,6.980681231944653
Italy,2025,choque_juros,136.23756567086153,0.9515656708615541,13.705053466380567
Italy,2026,choque_juros,137.17795402880716,0.9403883579456571,13.799653459131049
Italy,2027,choque_juros,138.1072963651685,0.9293423363613473,13.893142258242257
Italy,2028,choque_juros,139.02572242909844,0.918426063929938,13.985532916054554
Italy,2029,choque_juros,139.93336044568596,0.9076380165875342,14.076838331592468
Italy,2030,choque_juros,140.8303371338582,0.8969766881722525,14.167071252365556
Italy,2031,choque_juros,141.7167777240721,0.8864405902139385,14.256244276148157
Italy,2032,choque_juros,142.59280597579846,0.8760282517263567,14.344369852738211
Italy,2033,choque_juros,143.45854419480025,0.8657382190018192,14.431460285695396
Italy,2034,choque_juros,144.31411325020846,0.8555690554082303,14.51752773405893
Italy,2025,recessao,138.91399567086154,3.627995670861554,8.077613220252806
Italy,2026,recessao,142.51751603443557,3.6035203635740167,8.28715181704922
Italy,2027,recessao,140.53378830600823,-1.9837277284273243,8.171801414469966
Italy,2028,recessao,138.61303646198883,-1.9207518440193998,8.06011295274839
Italy,2029,recessao,136.75326125522253,-1.8597752067662774,7.951970179053595
Italy,2030,recessao,134.9525269071223,-1.800734348100209,7.847260531144238
Italy,2031,recessao,133.20895909278082,-1.7435678143414433,7.74587502020622
Italy,2032,recessao,131.52074299004767,-1.688216102733119,7.64770811740982
Italy,2033,recessao,129.88612139054084,-1.6346215995068083,7.552657644068229
Italy,2034,recessao,128.30339287062657,-1.582728519914253,7.460624665283123
