country,year,scenario,debt_gdp,domar_gap,isf_pct
Australia,2025,baseline,47.98330403332881,-1.8446959666711922,2.406453445538023
Australia,2026,baseline,46.23859126800873,-1.7447127653200738,2.3189528006749183
Australia,2027,baseline,44.588442577672595,-1.650148690336136,2.2361947230162555
Australia,2028,baseline,43.027732554599815,-1.5607100230727786,2.157922163671436
Australia,2029,baseline,41.5516135900575,-1.476118964542315,2.0838920058944828
Australia,2030,baseline,40.155500817492914,-1.3961127725645857,2.0138743099566607
Australia,2031,baseline,38.83505787181047,-1.3204429456824451,1.9476515989472905
Australia,2032,baseline,37.58618342050115,-1.2488744513093213,1.8850181832844124
Australia,2033,baseline,36.40499842478968,-1.1811849957114693,1.8257795218372281
Australia,2034,baseline,35.287834091232234,-1.1171643335574495,1.7697516176759356
Australia,2025,choque_juros,48.97986403332881,-0.8481359666711918,5.163474792521256
Australia,2026,choque_juros,48.16073462934189,-0.8191294039869215,5.077121877649516
Australia,2027,choque_juros,47.369619752903574,-0.7911148764383134,4.993722264296196
Australia,2028,choque_juros,46.605561296845515,-0.7640584560580619,4.913174948460775
Australia,2029,choque_juros,45.86763392161767,-0.7379273752278501,4.83538238051678
Australia,2030,choque_juros,45.15494393462368,-0.7126899869939847,4.76025034707092
Australia,2031,choque_juros,44.466628207883424,-0.6883157267402544,4.687687856862681
Australia,2032,choque_juros,43.801853132711834,-0.6647750751715884,4.617607030566201
Australia,2033,choque_juros,43.15981361014815,-0.6420395225636881,4.549922994360953
Australia,2034,choque_juros,42.539732075912816,-0.620081534235335,4.484553777142355
Australia,2025,recessao,51.22900403332881,1.401004033328808,2.5692314389575164
Australia,2026,recessao,52.58909823247235,1.360094199143541,2.6374427353182637
Australia,2027,recessao,50.594749723856445,-1.9943485086159027,2.537422385806092
Australia,2028,recessao,48.7084956395272,-1.8862540843292428,2.442823176105122
Australia,2029,recessao,46.92447722184452,-1.7840184176826774,2.3533512784393467
Australia,2030,recessao,45.23715325999195,-1.687323961852567,2.268728790606524
Australia,2031,recessao,43.641282878821784,-1.5958703811701618,2.188692872806209
Australia,2032,recessao,42.13190926055112,-1.5093736182706619,2.112994931252024
Australia,2033,recessao,40.70434424874797,-1.4275650118031438,2.041399846032444
Australia,2034,recessao,39.35415378678704,-1.350190461960933,1.973685240821814
