country,year,scenario,debt_gdp,domar_gap,isf_pct
Turkey,2025,baseline,9.212459895395716,-16.758540104604283,1.97546753889443
Turkey,2026,baseline,4.683810422925999,-4.528649472469716,1.0043696856091722
Turkey,2027,baseline,3.4600363998614454,-1.223774023064554,0.7419505396963068
Turkey,2028,baseline,3.1293367357271693,-0.3306996641342761,0.6710371833247846
Turkey,2029,baseline,3.0399719790013644,-0.0893647567258049,0.6518743128170652
Turkey,2030,baseline,3.0158229984888845,-0.024148980512479934,0.6466959426920956
Turkey,2031,baseline,3.0092972350765645,-0.006525763412319918,0.6452965950765921
Turkey,2032,baseline,3.0075337822429526,-0.0017634528336119004,0.6449184502739307
Turkey,2033,baseline,3.007057245522283,-0.00047653672066960695,0.6448162644480531
Turkey,2034,baseline,3.006928471311928,-0.00012877421035506487,0.6447886508383015
Turkey,2025,choque_juros,9.731879895395714,-16.239120104604286,2.763920002890131
Turkey,2026,choque_juros,5.018810552075159,-4.713069343320555,1.4253762916000878
Turkey,2027,choque_juros,3.650939479513169,-1.3678710725619903,1.036891614490832
Turkey,2028,choque_juros,3.2539431412768973,-0.39699633823627156,0.9241419574749765
Turkey,2029,choque_juros,3.138723150347624,-0.11521999092927349,0.8914186973150453
Turkey,2030,choque_juros,3.1052829267709496,-0.0334402235766742,0.8819214466463008
Turkey,2031,choque_juros,3.0955775922726647,-0.009705334498284923,0.8791650657165238
Turkey,2032,choque_juros,3.0927608193073874,-0.00281677296527727,0.8783650830589066
Turkey,2033,choque_juros,3.0919433091082986,-0.0008175101990888223,0.8781329046086876
Turkey,2034,choque_juros,3.091706043651035,-0.00023726545726354686,0.8780655196069845
Turkey,2025,recessao,11.861734895395713,-14.109265104604287,2.543563012148019
Turkey,2026,recessao,7.696265668080818,-4.165469227314896,1.6503434664176893
Turkey,2027,recessao,4.274090235795571,-3.4221754322852465,0.9165116174171537
Turkey,2028,recessao,3.3493179782252653,-0.9247722575703055,0.7182087106535324
Turkey,2029,recessao,3.099417368132756,-0.2499006100925092,0.6646214441912494
Turkey,2030,recessao,3.0318868876134912,-0.06753048051926491,0.6501405917732731
Turkey,2031,recessao,3.0136381694632046,-0.018248718150286614,0.6462274403737926
Turkey,2032,recessao,3.00870683013957,-0.004931339323634543,0.6451699919976015
Turkey,2033,recessao,3.007374237498018,-0.001332592641551944,0.6448842384056351
Turkey,2034,recessao,3.0070141318488677,-0.00036010564915045506,0.644807019396972
