country,year,scenario,debt_gdp,domar_gap,isf_pct
Indonesia,2025,baseline,38.74926100939368,-1.4397389906063236,14.212150898103632
Indonesia,2026,baseline,37.36375051530075,-1.385510494092925,13.703984195048799
Indonesia,2027,baseline,36.03042597400095,-1.3333245412998052,13.214957847617196
Indonesia,2028,baseline,34.747321775215205,-1.283104198785739,12.744350924643552
Indonesia,2029,baseline,33.51254634436877,-1.2347754308464356,12.291469649199197
Indonesia,2030,baseline,32.32427935399896,-1.1882669903698133,11.855646375814004
Indonesia,2031,baseline,31.180769040196697,-1.1435103138022646,11.436238606221806
Indonesia,2032,baseline,30.080329620125628,-1.1004394200710705,11.032628042178269
Indonesia,2033,baseline,29.021338806811677,-1.0589908133139532,10.644219673954815
Indonesia,2034,baseline,28.00223541753931,-1.019103389272369,10.270440903164927
Indonesia,2025,choque_juros,39.553041009393674,-0.635958990606324,19.921100685182427
Indonesia,2026,choque_juros,38.928316555676496,-0.624724453717178,19.60645487223369
Indonesia,2027,choque_juros,38.314628175078035,-0.6136883805984606,19.297367436546384
Indonesia,2028,choque_juros,37.71178090979064,-0.6028472652873926,18.993740186577792
Indonesia,2029,choque_juros,37.11958324603484,-0.5921976637557989,18.69547666538843
Indonesia,2030,choque_juros,36.53784705321884,-0.5817361928160022,18.402482119999366
Indonesia,2031,choque_juros,35.966387524172795,-0.5714595290460448,18.114663471290925
Indonesia,2032,choque_juros,35.4050231164389,-0.5613644077338973,17.83192928443311
Indonesia,2033,choque_juros,34.85357549459858,-0.5514476218403176,17.554189739838385
Indonesia,2034,choque_juros,34.31186947361855,-0.5417060209800323,17.281356604627625
Indonesia,2025,recessao,41.75398600939368,1.5649860093936758,15.314200433885802
Indonesia,2026,recessao,43.29915068026476,1.5451646708710816,15.88092384725657
Indonesia,2027,recessao,41.7422662928738,-1.556884387390955,15.309901967919622
Indonesia,2028,recessao,40.24402274255418,-1.4982435503196188,14.760387916178324
Indonesia,2029,recessao,38.80221129254915,-1.4418114500050236,14.231571588839397
Indonesia,2030,recessao,37.414706399287894,-1.3875048932612568,13.722673395655642
Indonesia,2031,recessao,36.07946257887211,-1.335243820415786,13.232943110040411
Indonesia,2032,recessao,34.79451139158802,-1.284951187284095,12.761658763070496
Indonesia,2033,recessao,33.55795853999821,-1.236552851589805,12.308125579146955
Indonesia,2034,recessao,32.367981076335376,-1.1899774636628369,11.87167495174482
