country,year,scenario,debt_gdp,domar_gap,isf_pct
Lebanon,2025,baseline,0.0,-252.65028436840578,0.0
Lebanon,2026,baseline,1.4533333333333331,1.4533333333333331,0.02716847947395371
Lebanon,2027,baseline,0.6565965518986671,-0.796736781434666,0.012274355465317239
Lebanon,2028,baseline,1.0933783171905507,0.43678176529188373,0.02043951355586527
Lebanon,2029,baseline,0.8539287085657752,-0.2394496086247755,0.015963264626758532
Lebanon,2030,baseline,0.9851981882617573,0.13126947969598213,0.01841720418960959
Lebanon,2031,baseline,0.9132345028808537,-0.07196368538090359,0.017071921683319818
Lebanon,2032,baseline,0.9526859582046322,0.03945145532377836,0.017809423555463173
Lebanon,2033,baseline,0.9310581424677646,-0.02162781573686745,0.01740511516010982
Lebanon,2034,baseline,0.9429148004721136,0.011856658004349097,0.01762676243278471
Lebanon,2025,choque_juros,0.0,-249.36774436840574,0.0
Lebanon,2026,choque_juros,1.4533333333333331,1.4533333333333331,0.20401604984792954
Lebanon,2027,choque_juros,0.6856632185653337,-0.7676701147679994,0.09625204223237405
Lebanon,2028,choque_juros,1.0911568459331642,0.40549362736783046,0.15317443312280507
Lebanon,2029,choque_juros,0.8769696857548466,-0.21418716017831763,0.12310726453492012
Lebanon,2030,choque_juros,0.9901062099538748,0.11313652419902831,0.13898914533350526
Lebanon,2031,choque_juros,0.9303459839105349,-0.05976022604333986,0.13060012336879318
Lebanon,2032,choque_juros,0.9619121350013049,0.03156615109076988,0.13503131703010637
Lebanon,2033,choque_juros,0.94523847158573,-0.016673663415574858,0.132690701241203
Lebanon,2034,choque_juros,0.9540457237241502,0.008807252138420152,0.13392704582236944
Lebanon,2025,recessao,0.0,-246.54710936840576,0.0
Lebanon,2026,recessao,3.453333333333333,3.453333333333333,0.06455629526379827
Lebanon,2027,recessao,0.0,-3.8931635448768676,0.0
Lebanon,2028,recessao,1.4533333333333331,1.4533333333333331,0.02716847947395371
Lebanon,2029,recessao,0.6565965518986671,-0.796736781434666,0.012274355465317239
Lebanon,2030,recessao,1.0933783171905507,0.43678176529188373,0.02043951355586527
Lebanon,2031,recessao,0.8539287085657752,-0.2394496086247755,0.015963264626758532
Lebanon,2032,recessao,0.9851981882617573,0.13126947969598213,0.01841720418960959
Lebanon,2033,recessao,0.9132345028808537,-0.07196368538090359,0.017071921683319818
Lebanon,2034,recessao,0.9526859582046322,0.03945145532377836,0.017809423555463173
