country,year,gdp_deflator_index_weo,gdp_nominal_weo,gdp_real_growth,gdp_real_level_weo,ppp_gdp,gdp_deflator_inflation_weo,gdp_nominal_wb,gdp_real_wb,ppp_gdp_wb,gdp_deflator_inflation_wb,broad_money_current_lcu_wb,broad_money_gdp_wb,gross_savings_gdp_wb,lending_rate_wb,policy_rate_nominal,fx_real_change,household_debt_gdp,private_debt_gdp,m2_nominal_bcra,market_rate_proxy_bcra,natural_rate_hlw,natural_rate_lm,investment_total_nominal,investment_sensitive_nominal,m3_nominal_oecd,yield_10y_nominal_oecd,m2_nominal_bdl,m3_nominal_bdl,debt_gdp,tax_revenue_gdp,interest_paid_gdp,overall_balance_gdp,primary_balance_gdp,gdp_nominal,gdp_real,gdp_deflator_inflation,broad_money_gdp,private_savings_gdp,inflation_target,reserve_currency_flag,threshold_debt_gdp,debt_nominal,tax_revenue_nominal,interest_paid_nominal,m2_nominal,money_source,housing_credit_share,idec_source,avg_debt_nominal,effective_nominal_rate_raw,inflation_forward_12m,yield_source,yield_10y_nominal,policy_source,hlw_source,real_market_rate,m2_to_gdp_ratio,natural_rate_favar,natural_rate_hp,natural_rate_gdp_trend,domar_beta,interest_paid_nominal_adj,interest_paid_net_negative_flag,effective_nominal_rate,effective_real_rate,domar_beta_est,debt_change_share_gdp,marginal_real_rate,required_primary_balance_gdp,domar_gap,domar_inflation_erosion_flag,domar_positive_streak,domar_margin_flag,natural_rate_op_1,natural_rate_op_2,natural_rate_op_3,delta_w_op_1,i_delta_w_op_1,delta_w_op_2,i_delta_w_op_2,delta_w_op_3,i_delta_w_op_3,wicksell_official_count,wicksell_estimator_count,wicksell_auxiliary_count,wicksell_delta_min,wicksell_delta_max,wicksell_integral_mid,wicksell_strict_signal,wicksell_soft_signal,money_velocity,m2_growth_pct,velocity_growth_pct,real_output_growth_pct,ema_pct,delta_m2_to_gdp_ratio,ema_3y_avg,isf_pct,rollover_gap_pct,isf_zone,idec,delta_idec,domar_gap_norm,wicksell_integral_mid_norm,ema_pct_norm,isf_pct_norm,idec_norm,icra,domar_core_violation,domar_marginal_positive_flag,missing_metric_count,core_severe_count,supplementary_severe_count,severe_flag_count,warning_flag_count,status_prelim,status_driver
Euro Area,1996,,,1.742798751004071,,6743141413392.11,,7629501026055.96,8872712008505.49,6743141413392.11,3.08711518964429,,,22.652176946724,,,-2.061714318703356,,,,,2.08901869309211,2.015499192,,,4037575.0,7.2325,,,73.4,46.3,5.4,-4.4,1.0,7629501026055.96,8872712008505.49,3.08711518964429,,22.652176946724,2.0,0,120.0,5600053753125.075,3532458975063.909,411993055407.0219,4037575000000.0,oecd_monagg_m3,,indisponivel,5503132549591.06,7.486518845300888,2.65571855106926,oecd_finmark_irlt,7.2325,,,,0.5292056434897956,-0.2984591838065364,-0.2984591838065364,2.1060933853933594,,411993055407.0219,False,7.486518845300888,4.399403655656599,0.0020937655556076415,2.540695733653205,4.404723276871001,1.9538526019863272,0.9538526019863272,False,2,False,2.08901869309211,2.015499192,-0.2984591838065364,,,,,,,3,0,0,,,,False,False,1.889624595470291,4.138778626347972,-2.835014105900746,1.742798751004071,-2.439034230556845,0.015003054642158564,4.008774790719395,11.663066954643632,-0.25401884530088825,atencao,,,0.9034432536716485,,0.17398119463161665,0.13055460679272143,,0.32541240604672605,True,False,2,1,1,2,2,INSUSTENTAVEL,Violação observada da condição de Domar
Euro Area,1997,,,2.763866353317668,,7029955449764.18,,6977670410602.33,9117941910335.35,7029955449764.18,2.65571855106926,,,23.197064472213,,,-7.455219316666306,,,,,2.098439583994778,2.015499192,,,4222019.0,5.958333,,,72.9,46.4,4.9,-3.1,1.8000000000000005,6977670410602.33,9117941910335.35,2.65571855106926,,23.197064472213,2.0,0,120.0,5086721729329.1,3237639070519.481,341905850119.51416,4222019000000.0,oecd_monagg_m3,,indisponivel,5343387741227.088,6.398671903996936,2.86938714089926,oecd_finmark_irlt,5.958333,,,,0.6050757275071043,-0.2984591838065364,-0.2984591838065364,2.325351041368129,,341905850119.51416,False,6.398671903996936,3.7429533529276764,0.0020937655556076415,-7.356782329758442,3.727549975485525,0.7025253605603677,-1.0974746394396329,False,0,False,2.098439583994778,2.015499192,-0.2984591838065364,,,,,,,3,0,0,,,,False,False,1.6526856962515635,4.568187587846673,-12.53894026288106,2.7638663533176677,-12.734619028352054,0.07587008401730866,-1.5723564823044214,10.560344827586206,-0.44033890399693654,atencao,,,0.756669485084954,,0.0,0.09115746657995015,,0.2406744655124787,False,False,2,0,0,0,2,LIMIAR,Cobertura incompleta em métricas-chave; classificação conservadora
Euro Area,1998,,,3.000464273558734,,7377766156313.87,,7174357611624.96,9391522499838.8,7377766156313.87,2.86938714089926,,,23.453069039993,,,2.9243863406555715,,,,,2.104868717195428,2.015499192,,,4422982.0,4.703333,,,72.6,46.1,4.5,-2.5,2.0,7174357611624.96,9391522499838.8,2.86938714089926,,23.453069039993,2.0,0,120.0,5208583626039.721,3307378858959.107,322846092523.1232,4422982000000.0,oecd_monagg_m3,,indisponivel,5147652677684.41,6.271714755012383,1.88963852204834,oecd_finmark_irlt,4.703333,,,,0.6164986803603472,-0.2984591838065364,-0.2984591838065364,2.49412934941578,,322846092523.1232,False,6.2717147550123835,3.4023276141131236,0.0020937655556076415,1.6985757235346388,3.4058840334566516,0.29433474568588824,-1.7056652543141118,False,0,False,2.104868717195428,2.015499192,-0.2984591838065364,,,,,,,3,0,0,,,,False,False,1.6220634883038094,4.759879100496711,-1.852875475186111,3.000464273558734,-2.0934606482481337,0.011422952853242907,-5.7557046357190105,9.761388286334057,-1.5683817550123837,confortavel,,,0.2768099963392918,,0.3676392644263556,0.0874809146083738,,0.16969298897831472,False,False,2,0,0,0,1,LIMIAR,Cobertura incompleta em métricas-chave; classificação conservadora
Euro Area,1999,,,3.009943053178765,,7686943500228.61,,7148860255013.26,9674201978910.42,7686943500228.61,1.88963852204834,,,23.0568218568699,,2.708333333333333,-4.120768611919057,47.1,115.575,,,2.051522031237708,2.015499192,,,4667221.0,4.655141,,,71.6,46.6,4.0,-1.6,2.4,7148860255013.26,9674201978910.42,1.88963852204834,,23.0568218568699,2.0,0,120.0,5118583942589.494,3331368878836.179,285954410200.5304,4667221000000.0,oecd_monagg_m3,0.4075275794938351,proxy_credito,5163583784314.607,5.537905883684364,3.00679251713987,oecd_finmark_irlt,4.655141,,,-0.2984591838065369,0.6528622512556504,-0.2984591838065364,0.0992757746933767,2.597292090168377,,285954410200.5304,False,5.537905883684364,3.648267361636024,0.0020937655556076415,-1.2589375122714528,3.6456314416361675,0.4551528861355,-1.9448471138644998,False,0,False,2.051522031237708,2.015499192,-0.2984591838065364,2.3499812150442447,2.3499812150442447,2.313958375806537,2.313958375806537,4.996003610813204e-16,4.996003610813204e-16,3,3,0,4.996003610813204e-16,2.3499812150442447,1.5546465302835941,True,True,1.5317166800143511,5.522043725251424,-5.569868808522028,3.009943053178765,-5.0577681364493685,0.03636357089530329,-6.628615937683185,8.583690987124463,-0.8827648836843638,confortavel,1.7674924238199383,,0.43512080174945905,0.0006297203106580249,0.27251155144042183,0.08274845657713001,0.8363410691499475,0.28124235629215083,False,False,0,0,2,2,1,INSUSTENTAVEL,Acúmulo de sinais auxiliares severos (Wicksell/EMA/IDEC/ICRA)
Euro Area,2000,,,3.9014135820357065,,8194781495186.86,,6528628817962.73,10051632608869.2,8194781495186.86,3.00679251713987,,,22.9031389031962,,4.0625,-10.57807898664731,48.325,121.55,,,2.3339952539807696,2.015499192,,,4859203.0,5.438877,,,69.2,46.0,3.8,-1.3,2.5,6528628817962.73,10051632608869.2,3.00679251713987,,22.9031389031962,2.0,0,120.0,4517811142030.21,3003169256262.856,248087895082.5837,4859203000000.0,oecd_monagg_m3,0.3975730152200741,proxy_credito,4818197542309.852,5.148977245205476,3.56548926680671,oecd_finmark_irlt,5.438877,,,0.49701073319329003,0.7442915098237002,0.0992757746933767,0.4404626204113802,2.883697202618989,,248087895082.5837,False,5.148977245205475,2.142184728065605,0.0020937655556076415,-9.202128307652146,2.122917628776761,-1.2307191996551903,-3.7307191996551903,False,0,False,2.3339952539807696,2.015499192,0.0992757746933767,1.8369845207874795,4.186965735831724,1.51848845880671,3.832446834613247,-0.39773495849991336,4.996003610813204e-16,3,3,0,-0.39773495849991336,1.8369845207874795,2.673137523481657,False,True,1.3435595956708808,4.1134113854904175,-12.28406576741773,3.9014135820357287,-14.07206796396304,0.09142925856804973,-7.074432249553514,8.260869565217389,0.2898997547945248,confortavel,1.7358887657297997,-0.03160365809013865,0.3665210562934823,0.0010816731775077626,0.0,0.09542841805672551,0.8153207585189688,0.20607307374282735,False,False,0,0,1,1,1,LIMIAR,Sem violacao observada dominante
Euro Area,2001,,,2.185098551533815,,8610255195864.24,,6631899417554.06,10271270687411.1,8610255195864.24,3.56548926680671,,,22.9054156621918,,4.229166666666667,1.5211938574805517,48.875,126.35,,,2.66235855084914,2.015499192,,,5402883.0,5.027296,,,68.2,45.3,3.7,-2.0,1.7000000000000002,6631899417554.06,10271270687411.1,3.56548926680671,,22.9054156621918,2.0,0,120.0,4522955402771.869,3004250436151.989,245380278449.50024,5402883000000.0,oecd_monagg_m3,0.3868223189552829,proxy_credito,4520383272401.039,5.428306930247631,3.10633035481928,oecd_finmark_irlt,5.027296,,,1.122836311847387,0.8146810830241242,0.4404626204113802,0.5103238029205235,2.9721571627249377,,245380278449.50024,False,5.428306930247631,1.862817663440921,0.0020937655556076415,0.07756843730233257,1.862980073563147,-0.21968480197599563,-1.9196848019759958,False,0,False,2.66235855084914,2.015499192,0.4404626204113802,1.539522239001753,5.726487974833477,0.8926628801526131,4.7251097147658605,-0.6823736914360068,4.996003610813204e-16,3,3,0,-0.6823736914360068,1.539522239001753,3.4838658965331124,False,True,1.2274741869394654,11.188666124876857,-8.640138413320653,2.185098551533815,-1.6365708399776109,0.07038957320042405,-6.922135646796673,8.16777041942605,-0.40101093024763124,confortavel,1.6887810492510757,-0.047107716478723916,0.45242017324764644,0.001408459674742096,0.3347273530748145,0.08875273660200665,0.6922817902613386,0.28556472702437724,False,False,0,0,1,1,1,LIMIAR,Sem violacao observada dominante
Euro Area,2002,,,0.946766858097603,,8993860827534.02,,7241862819845.99,10368515674185.0,8993860827534.02,3.10633035481928,,,22.5657899586494,,3.208333333333333,4.029505865623895,49.65,130.3,,,2.4072290488572725,2.015499192,,,5767431.0,4.9229,,,68.1,44.9,3.5,-2.8,0.7000000000000002,7241862819845.99,10368515674185.0,3.10633035481928,,22.5657899586494,2.0,0,120.0,4931708580315.119,3251596406110.8496,253465198694.60968,5767431000000.0,oecd_monagg_m3,0.3810437452033768,proxy_credito,4727331991543.494,5.361696600704622,3.29720896961244,oecd_finmark_irlt,4.9229,,,-0.088875636279107,0.7964015811228323,0.3081280562387585,0.2048103422380135,2.6087372636809247,,253465198694.60968,False,5.361696600704622,2.2553662458853423,0.0020937655556076415,5.644309864902175,2.267184107465651,0.8992041468196406,0.19920414681964038,False,1,False,2.4072290488572725,2.015499192,0.3081280562387585,2.4961046851363795,8.222592659969857,2.104374828279107,6.829484543044967,0.3970036925178655,0.397003692517866,3,3,0,0.3970036925178655,2.4961046851363795,5.14969363184423,True,True,1.2556479340361402,6.747286587549639,2.2952618797566826,0.9467668580975808,6.095781609208741,-0.018279501901291906,-3.204285731577303,7.795100222717149,-0.438796600704622,confortavel,1.688590321462794,-0.00019072778828177483,0.6934528411936497,0.002080265642173003,0.8552852875727425,0.09673647034254206,0.6834466425931129,0.4624681110938793,False,True,0,0,2,2,3,INSUSTENTAVEL,Acúmulo de sinais auxiliares severos (Wicksell/EMA/IDEC/ICRA)
Euro Area,2003,,,0.7531911371502886,,9197178961088.51,,8921228124667.76,10446610415297.0,9197178961088.51,3.29720896961244,,,22.0495923647491,,2.25,11.796264971722437,51.1,132.8,,,2.11525180164757,2.015499192,,,6148767.0,4.160853,,,69.4,44.8,3.2,-3.2,0.0,8921228124667.76,10446610415297.0,3.29720896961244,,22.0495923647491,2.0,0,120.0,6191332318519.426,3996710199851.156,285479299989.36835,6148767000000.0,oecd_monagg_m3,0.3847891566265059,proxy_credito,5561520449417.272,5.133116071150658,2.66952964885424,oecd_finmark_irlt,4.160853,,,-0.41952964885423993,0.6892287602194893,0.1625965152201588,-0.2721638244990688,2.159282636399236,,285479299989.36835,False,5.133116071150658,1.835907101538218,0.0020937655556076415,14.119398367601063,1.8654698115062038,0.7719214000030052,0.7719214000030052,False,2,False,2.11525180164757,2.015499192,0.1625965152201588,2.53478145050181,10.757374110471666,2.43502884085424,9.264513383899207,0.5821261640743988,0.9791298565922648,3,3,0,0.5821261640743988,2.53478145050181,7.000339116987713,True,True,1.4508970863049062,6.611886644157505,15.549673357973791,0.7531911371502886,19.408368864981007,-0.10717282090334301,7.955859878070712,7.142857142857145,-0.9722630711506577,confortavel,1.7451078018189223,0.05651748035612836,0.7422970113952524,0.002711734256741291,0.6406730877209434,0.09667740046838412,0.7814057584821187,0.4441438404454192,True,False,0,1,3,4,2,INSUSTENTAVEL,Violação observada da condição de Domar
Euro Area,2004,,,2.3118746258207645,,9613496531568.67,,10231007049211.6,10688122950746.6,9613496531568.67,2.66952964885424,,,22.9660950452165,,2.0,3.62442878757776,53.0,135.3,,,2.0128292365356875,2.015499192,,,6540370.0,4.140792,,,69.7,44.5,3.0,-2.9,0.1,10231007049211.6,10688122950746.6,2.66952964885424,,22.9660950452165,2.0,0,120.0,7131011913300.485,4552798136899.162,306930211476.348,6540370000000.0,oecd_monagg_m3,0.3917220990391721,proxy_credito,6661172115909.955,4.607750800242151,2.30808618836386,oecd_finmark_irlt,4.140792,,,-0.3080861883638599,0.6392694256333251,0.1606711143086941,-0.5658684808478521,2.0196689509276355,,306930211476.348,False,4.607750800242152,1.938221151387912,0.0020937655556076415,9.184624644095726,1.9574516021089048,-0.24703284752716625,-0.34703284752716623,False,0,False,2.0128292365356875,2.015499192,0.1606711143086941,2.3209154248995474,13.078289535371214,2.32358538036386,11.588098764263068,0.468757302672554,1.4478871592648188,3,3,0,0.468757302672554,2.32358538036386,8.704758486299701,True,True,1.5642856672040877,6.368805323083482,7.815067103619011,2.3118746258207645,9.87199780088173,-0.049959334586164195,11.792049425023826,6.741573033707865,-0.46695880024215164,confortavel,1.705653914032556,-0.03945388778636638,0.8375435055642343,0.002562505600186659,0.7070055991063263,0.1286683634070669,0.8713008911763376,0.49973514151927595,False,False,0,0,3,3,2,INSUSTENTAVEL,Acúmulo de sinais auxiliares severos (Wicksell/EMA/IDEC/ICRA)
Euro Area,2005,,,1.771667170870006,,10009006422350.3,,10611825457675.7,10877480916247.2,10009006422350.3,2.30808618836386,,,22.9453766284674,,2.020833333333333,-2.386342686479104,55.35,140.125,,,1.801693958655845,2.015499192,,,7087688.0,3.440875,,,70.3,44.6,2.9,-2.7,0.1999999999999997,10611825457675.7,10877480916247.2,2.30808618836386,,22.9453766284674,2.0,0,120.0,7460113296746.016,4732874154123.362,307742938272.5953,7087688000000.0,oecd_monagg_m3,0.3950044603033006,proxy_credito,7295562605023.25,4.218220786162584,2.99082293865879,oecd_finmark_irlt,3.440875,,,-0.9699896053254569,0.6679046906932835,-0.1327289533950551,-0.3656602366483967,1.5937196686944954,,307742938272.5953,False,4.2182207861625844,1.9101345977987245,0.0020937655556076415,3.1012702268626753,1.9166279305783611,0.10190741407497363,-0.09809258592502608,False,0,False,1.801693958655845,2.015499192,-0.1327289533950551,2.771683563981302,15.849973099352516,2.985488797325457,14.573587561588525,0.8372606519304018,2.2851478111952206,3,3,0,0.8372606519304018,2.985488797325457,10.902902824045421,True,True,1.4972196092259844,8.368303322289105,-4.2873280363153405,1.771667170870006,0.3093081151037582,0.028635265059958392,9.863224926988831,6.502242152466367,-0.7773457861625843,confortavel,1.7214991355305738,0.015845221498017814,0.8120580258951261,0.003073453604863264,0.18036607631749013,0.1411918969722099,1.0,0.40163777097908315,False,False,0,0,3,3,2,INSUSTENTAVEL,Acúmulo de sinais auxiliares severos (Wicksell/EMA/IDEC/ICRA)
Euro Area,2006,,,3.324571361936868,,10885565562681.4,,11288300255552.1,11239110531688.9,10885565562681.4,2.99082293865879,,,23.8447360756265,,2.7916666666666665,-0.7380882230733743,57.425,145.775,,,2.04881017751993,2.015499192,,,7753569.0,3.859515,,,68.3,45.0,2.8,-1.6,1.1999999999999995,11288300255552.1,11239110531688.9,2.99082293865879,,23.8447360756265,2.0,0,120.0,7709909074542.083,5079735114998.445,316072407155.45874,7753569000000.0,oecd_monagg_m3,0.3939290001714971,proxy_credito,7585011185644.049,4.167065801480698,2.61057158292254,oecd_finmark_irlt,3.859515,,,0.1810950837441263,0.6868677147550573,-0.3210771990157073,0.0179325609656054,1.821614230775106,,316072407155.45874,False,4.167065801480698,1.176242862821908,0.0020937655556076415,2.2128732594015337,1.1808761006313682,-1.4641438634716566,-2.664143863471656,False,0,False,2.04881017751993,2.015499192,-0.3210771990157073,1.8677150937758036,17.717688193128318,1.8344041082558737,16.4079916698444,-0.5021722827598336,2.2851478111952206,3,3,0,-0.5021722827598336,1.8677150937758036,12.13694255805598,False,True,1.4558844134297508,9.394897179446948,-2.760797116302971,3.3245713619368455,1.3095287012071317,0.018963024061773748,3.8302782057308726,6.2222222222222205,-0.3075508014806978,confortavel,1.6520585462640605,-0.06944058926651331,0.7023466991984764,0.003550788271661624,0.36277301533427214,0.12052608534572763,1.0,0.4022252226961719,False,False,0,0,2,2,2,INSUSTENTAVEL,Acúmulo de sinais auxiliares severos (Wicksell/EMA/IDEC/ICRA)
Euro Area,2007,,,3.01116848351739,,11583652436589.0,,13000311540976.4,11577539085846.8,11583652436589.0,2.61057158292254,,,24.5058595587562,,3.8541666666666665,2.1660375060886583,58.425,149.65,,,2.219651423388745,2.015499192,,,8647959.0,4.331703,,,65.9,45.1,2.9,-0.7,2.2,13000311540976.4,11577539085846.8,2.61057158292254,,24.5058595587562,2.0,0,120.0,8567205305503.448,5863140504980.356,377009034688.3156,8647959000000.0,oecd_monagg_m3,0.3904109589041095,proxy_credito,8138557190022.766,4.632381709506191,3.01147446218852,oecd_finmark_irlt,4.331703,,,0.8426922044781464,0.665211673792741,-0.1347636308642567,1.3505664607647063,2.234494555859064,,377009034688.3156,False,4.632381709506191,2.021810126583651,0.0020937655556076415,6.5944283585759145,2.0356173135397593,-0.6428882210152589,-2.842888221015259,False,0,False,2.219651423388745,2.015499192,-0.1347636308642567,1.3769592189105988,19.094647412038917,1.1728069875218536,17.580798657366252,-0.9774558353424031,2.2851478111952206,3,3,0,-0.9774558353424031,1.3769592189105988,12.986864626866797,False,True,1.503280894483473,11.535203981547081,3.255511262880151,3.01116848351739,9.779546760909842,-0.021656040962316214,3.7994611924069104,6.430155210643015,-0.30067870950619113,confortavel,1.5931330952421605,-0.058925451021899944,0.7337015617014057,0.0038291761131777255,0.2218122352904368,0.12343964888152906,0.9260238262798839,0.37654853955702117,False,False,0,0,2,2,1,INSUSTENTAVEL,Acúmulo de sinais auxiliares severos (Wicksell/EMA/IDEC/ICRA)
Euro Area,2008,,,0.4105312463743127,,12079706488642.9,,14295718485782.5,11625068501355.4,12079706488642.9,3.01147446218852,,,23.2553255323003,,3.8541666666666665,1.7729703958640597,59.3,156.525,,,1.9534462887795176,2.015499192,,,9402372.0,4.356012,,,69.6,44.9,3.0,-2.3,0.7000000000000002,14295718485782.5,11625068501355.4,3.01147446218852,,23.2553255323003,2.0,0,120.0,9949820066104.62,6418777600116.343,428871554573.475,9402372000000.0,oecd_monagg_m3,0.3788532183357291,proxy_credito,9258512685804.031,4.632186282263874,0.82625457259482,oecd_finmark_irlt,4.356012,,,3.0279120940718465,0.6577054528144862,0.5547247177209605,1.421011231831051,2.165962577703868,,428871554573.475,False,4.632186282263874,1.6207118200753543,0.0020937655556076415,9.671530409445463,1.6409617373166632,0.8563796216958758,0.1563796216958756,False,1,False,1.9534462887795176,2.015499192,0.5547247177209605,-1.0744658052923288,19.094647412038917,-1.0124129020718464,17.580798657366252,-2.473187376350886,2.2851478111952206,3,3,0,-2.473187376350886,-1.0124129020718464,12.986864626866797,False,False,1.5204374476762352,8.723595937492302,1.1412739465871624,0.4105312463743127,7.454338637705153,-0.007506220978254818,6.181138033274042,6.681514476614699,-0.27617428226387464,confortavel,1.629103053446936,0.03596995820477544,0.7746511469335359,0.003827904496241859,0.8001334771945581,0.14414563368743175,0.9019708723580713,0.5051979479319547,False,True,0,0,2,2,2,INSUSTENTAVEL,Acúmulo de sinais auxiliares severos (Wicksell/EMA/IDEC/ICRA)
Euro Area,2009,,,-4.482766272070926,,11829475087078.0,,13083077526585.9,11103943851471.5,11829475087078.0,0.82625457259482,,,21.0843194245231,,1.2291666666666667,0.93618703245546,62.2,165.05,,,0.7678026541177323,2.015499192,,,9349315.0,4.028616,,,80.0,44.9,2.8,-6.3,-3.5,13083077526585.9,11103943851471.5,0.82625457259482,,21.0843194245231,2.0,0,120.0,10466462021268.72,5874301809437.069,366326170744.4052,9349315000000.0,oecd_monagg_m3,0.3768554983338382,proxy_credito,10208141043686.67,3.58856886064445,0.836737269723507,oecd_finmark_irlt,4.028616,,,0.3924293969431597,0.7146112969980813,0.6948278347823644,0.9251209892577688,0.8070343981255302,,366326170744.4052,False,3.5885688606444504,2.7623142880496303,0.0020937655556076415,3.9489329182238824,2.7705824277752127,5.802678959876911,9.30267895987691,False,2,False,0.7678026541177323,2.015499192,0.6948278347823644,0.3753732571745726,19.47002066921349,1.6230697950568405,19.20386845242309,0.3023984378392047,2.587546249034425,3,3,0,0.3023984378392047,1.6230697950568405,13.753811790223667,True,True,1.399362148626493,-0.5642937760811817,-7.9631884386159975,-4.482766272070926,-6.0447159426262544,0.05690584418359512,3.7297231519962466,6.23608017817372,0.44004713935555007,confortavel,1.7873733116351807,0.1582702581882447,0.6961131351249011,0.0032626800290083383,0.38876366165489834,0.13766202944162087,0.8257715683049224,0.3906288041224375,True,False,0,1,3,4,1,INSUSTENTAVEL,Violação observada da condição de Domar
Euro Area,2010,,,2.118231291952455,,12183552753956.8,,12784744616370.5,11339151064774.2,12183552753956.8,0.836737269723507,,,21.6847032302683,,1.0,-8.189445745737768,63.45,170.0,,,1.0719984645380662,2.015499192,,,9298808.0,3.781404,,,85.4,44.7,2.8,-6.3,-3.5,12784744616370.5,11339151064774.2,0.836737269723507,,21.6847032302683,2.0,0,120.0,10918171902380.408,5714780843517.613,357972849258.374,9298808000000.0,oecd_monagg_m3,0.373235294117647,proxy_credito,10692316961824.564,3.3479446086050983,1.6449785232417,oecd_finmark_irlt,3.781404,,,-0.6449785232417,0.7273362338496103,0.7598300511991157,-0.2310420442651434,0.87634722234202,,357972849258.374,False,3.347944608605099,2.511207338881592,0.0020937655556076415,3.5331944021258423,2.518605019622029,0.34191916342981626,3.841919163429816,False,3,False,1.0719984645380662,2.015499192,0.7598300511991157,1.7169769877797663,21.186997656993256,2.6604777152417,21.86434616766479,1.4048085744408159,3.992354823475241,3,3,0,1.4048085744408159,2.6604777152417,15.681232882711095,True,True,1.3748799433616115,-0.5402213958990543,-1.7495260457710327,2.118231291952455,-6.407978733622542,0.012724936851528978,-1.666118679514548,6.263982102908278,0.4334593913949014,confortavel,1.721191616755315,-0.0661816948798657,0.3504729848739465,0.003071419333334708,0.0,0.13332788761441497,0.8259964615836632,0.20850857959604624,True,False,0,1,2,3,1,INSUSTENTAVEL,Violação observada da condição de Domar
Euro Area,2011,,,1.7775447306567438,,12738415895626.6,,13808563263632.6,11540709547027.3,12738415895626.6,1.6449785232417,,,22.5263107910768,,1.25,-0.6516381788885028,62.575,169.025,,,1.18874570569588,2.015499192,,,9498551.0,4.307952,,,87.3,45.3,3.0,-4.2,-1.2000000000000002,13808563263632.6,11540709547027.3,1.6449785232417,,22.5263107910768,2.0,0,120.0,12054875729151.26,6255279158425.567,414256897908.978,9498551000000.0,oecd_monagg_m3,0.370211507173495,proxy_credito,11486523815765.834,3.606460096660309,1.69057700649689,oecd_finmark_irlt,4.307952,,,-0.4405770064968899,0.6878739531878879,0.6354956331509125,-0.4838664428722632,0.5669418960859952,,414256897908.978,False,3.6064600966603098,1.9614815734186097,0.0020937655556076415,8.23187615589647,1.9787171921718536,0.17562355890269085,1.375623558902691,False,4,False,1.18874570569588,2.015499192,0.6354956331509125,1.6293227121927698,22.816320369186027,2.45607619849689,24.320422366161683,1.0760726396478024,5.068427463123044,3,3,0,1.0760726396478024,2.45607619849689,17.40172339949025,True,True,1.4537547109693467,2.1480495134430067,5.736847641757348,1.7775447306567438,4.107352424543611,-0.039462280661722415,-2.781780750568396,6.622516556291391,0.7014919033396905,confortavel,1.6434626628704088,-0.0777289538849062,0.3476097440746409,0.003545037939457654,0.4575147052538227,0.16096120775788547,0.8172293527057931,0.3025392401922834,True,False,0,1,2,3,1,INSUSTENTAVEL,Violação observada da condição de Domar
Euro Area,2012,,,-0.920856755560362,,12882835618353.4,,12784947379630.9,11434436143523.9,12882835618353.4,1.69057700649689,,,22.1432563843072,,0.875,-4.877602779478285,62.125,171.7,,,0.7794493943956682,2.015499192,,,9785187.0,3.047651,,,90.8,46.5,3.0,-3.9,-0.8999999999999999,12784947379630.9,11434436143523.9,1.69057700649689,,22.1432563843072,2.0,0,120.0,11608732220704.855,5945000531528.369,383548421388.927,9785187000000.0,oecd_monagg_m3,0.3618229470005824,proxy_credito,11831803974928.06,3.241673224148046,1.2410437988782,oecd_finmark_irlt,3.047651,,,-0.36604379887819993,0.7653677961623724,0.3937484324796433,-0.3143194158876211,-0.2194631517295552,,383548421388.927,False,3.241673224148045,1.5510962176511551,0.0020937655556076415,-3.4895998802248056,1.543789813619088,2.2378990848149405,3.1378990848149404,False,5,False,0.7794493943956682,2.015499192,0.3937484324796433,1.1454931932738681,23.961813562459895,2.3815429908782,26.70196535703988,0.7597922313578432,5.828219694480887,3,3,0,0.7597922313578432,2.3815429908782,18.830666204660222,True,True,1.306561374824099,3.017681328446842,-10.125046201714527,-0.920856755560362,-8.186508117707323,0.07749384297448447,-3.4957114755954186,6.451612903225806,-0.19402222414804493,confortavel,1.6340096538691764,-0.00945300900123236,0.513825237830198,0.004069783700095617,0.0,0.17072960566513654,0.7803047977033831,0.25880493789419207,True,False,0,1,2,3,1,INSUSTENTAVEL,Violação observada da condição de Domar
Euro Area,2013,,,-0.1667248804113286,,13338284390856.2,,13357283141903.1,11415372093537.9,13338284390856.2,1.2410437988782,,,22.3811669523186,,0.5416666666666666,3.398415298719515,61.525,169.725,,,0.4265481291977525,2.015499192,,,9832650.0,3.011776,,,92.8,47.1,2.8,-3.2,-0.4000000000000003,13357283141903.1,11415372093537.9,1.2410437988782,,22.3811669523186,2.0,0,120.0,12395558755686.076,6291280359836.36,374003927973.28674,9832650000000.0,oecd_monagg_m3,0.3624981587862719,proxy_credito,12002145488195.469,3.116142262574077,0.67800410895444,oecd_finmark_irlt,3.011776,,,-0.13633744228777334,0.736126493355076,-0.2391014747922807,-0.4497278814912433,-0.3349143770866835,,374003927973.28674,False,3.1161422625740767,1.8750984636958767,0.0020937655556076415,5.8906180742165235,1.8874320369209112,1.9062576192843184,2.3062576192843185,False,6,False,0.4265481291977525,2.015499192,-0.2391014747922807,0.5628855714855259,24.524699133945422,2.1518366342877733,28.853801991327654,-0.10276403250450736,5.828219694480887,3,3,0,-0.10276403250450736,2.1518366342877733,19.735573606584655,False,True,1.35846217875172,0.4850494936887717,3.9723203921138595,-0.1667248804113286,2.6240947662139593,-0.02924130280729642,-0.48502030898325127,5.944798301486198,-0.10436626257407688,confortavel,1.6196570963370545,-0.014352557532121946,0.48167072081128093,0.004261042865994486,0.897874382779273,0.1475696657690396,0.8032437127234784,0.4276011746534413,True,False,0,1,1,2,2,INSUSTENTAVEL,Violação observada da condição de Domar
