country,year,scenario,debt_gdp,domar_gap,isf_pct
India,2025,baseline,80.05893003647849,-1.227069963521513,24.3544157564215
India,2026,baseline,78.8965210911793,-1.1624089452991915,24.000803851791986
India,2027,baseline,77.7953658218955,-1.101155269283788,23.665825689726965
India,2028,baseline,76.75223643789084,-1.0431293840046592,23.348499356559465
India,2029,baseline,75.76407523835204,-0.9881611995388009,23.047894681016505
India,2030,baseline,74.8279856494218,-0.9360895889302268,22.763130507629764
India,2031,baseline,73.94122373353952,-0.8867619158822819,22.493372113825128
India,2032,baseline,73.10119014620108,-0.8400335873384304,22.23782876311988
India,2033,baseline,72.30542251656107,-0.7957676296400042,21.99575138725532
India,2034,baseline,71.55158822954255,-0.7538342870185146,21.76643039047046
India,2025,choque_juros,81.68465003647849,0.3986500364784882,32.666804814618295
India,2026,choque_juros,82.07026602597176,0.38561598949328246,32.82101790430587
India,2027,choque_juros,82.44327412266337,0.37300809669161383,32.970188925831394
India,2028,choque_juros,82.80408654742908,0.3608124247657116,33.1144827319412
India,2029,choque_juros,83.1531020433928,0.34901549596373416,33.25405878544492
India,2030,choque_juros,83.49070631658796,0.33760427319516007,33.38907133544204
India,2031,choque_juros,83.81727246221112,0.32656614562316033,33.51966958778651
India,2032,choque_juros,84.13316137693916,0.3158889147280375,33.645997869978004
India,2033,choque_juros,84.43872215776548,0.30556078082632876,33.768195790661984
India,2034,choque_juros,84.73429248779615,0.29557033003066824,33.886398393914774
India,2025,recessao,84.09108003647849,2.8050800364784862,25.58102042685002
India,2026,recessao,86.81847208634103,2.727392049862539,26.410709755483882
India,2027,recessao,85.2998659520842,-1.5186061342568258,25.94874048925598
India,2028,recessao,83.86128346915848,-1.4385824829257268,25.511114906786737
India,2029,recessao,82.49850775431288,-1.362775714845594,25.096550206421874
India,2030,recessao,81.20754413490614,-1.2909636194067313,24.703831184332515
India,2031,recessao,79.98460843941604,-1.22293569549011,24.33180667241656
India,2032,recessao,78.82611590498568,-1.1584925344303483,23.979386163906497
India,2033,recessao,77.72867066949193,-1.0974452354937454,23.645536616792384
India,2034,recessao,76.68905581733395,-1.0396148521579733,23.329279425689915
