country,year,scenario,debt_gdp,domar_gap,isf_pct
Greece,2025,baseline,138.97550322643664,-11.91549677356334,5.2020803899908685
Greece,2026,baseline,127.86827884010123,-11.107224386335394,4.786318814562426
Greece,2027,baseline,117.51449872393157,-10.353780116169643,4.398759890477467
Greece,2028,baseline,107.86305395561725,-9.651444768314313,4.037490527181669
Greece,2029,baseline,98.86630252081059,-8.996751434806642,3.7007274061561284
Greece,2030,baseline,90.4798341398873,-8.386468380923276,3.386808177998366
Greece,2031,baseline,82.66225104738103,-7.817583092506264,3.0941832566380167
Greece,2032,baseline,75.37496364196286,-7.28728740541816,2.821408170181327
Greece,2033,baseline,68.58199999824146,-6.792963643721395,2.5671364306262805
Greece,2034,baseline,62.24982830008503,-6.3321716981564276,2.330112887251417
Greece,2025,choque_juros,141.99332322643664,-8.89767677356334,11.092060239121263
Greece,2026,choque_juros,133.5212553691587,-8.472067857277928,10.430249635019889
Greece,2027,choque_juros,125.45443797345585,-8.066817395702833,9.800095889350894
Greece,2028,choque_juros,117.77348640509554,-7.680951568360307,9.200084737036633
Greece,2029,choque_juros,110.45994326887379,-7.313543136221749,8.62877434592044
Greece,2030,choque_juros,103.49623405532974,-6.963709213544045,8.084791852031085
Greece,2031,choque_juros,96.86562490904248,-6.630609146287244,7.56683006057839
Greece,2032,choque_juros,90.55218241702708,-6.313442492015391,7.073644304752481
Greece,2033,choque_juros,84.54073532060086,-6.011447096426209,6.604049454778326
Greece,2034,choque_juros,78.81683805871334,-5.7238972618875,6.156917070038301
Greece,2025,recessao,144.74777822643665,-6.14322177356334,5.418146084203246
Greece,2026,recessao,138.8676934506182,-5.8800847758184585,5.1980448937515
Greece,2027,recessao,127.76778220166372,-11.099911248954447,4.782557061016379
Greece,2028,recessao,117.42081914561349,-10.346963056050212,4.395253310641472
Greece,2029,recessao,107.77572901091962,-9.645090134693863,4.034221811675538
Greece,2030,recessao,98.7849011513408,-8.9908278595788,3.6976804197592004
Greece,2031,recessao,90.403954527544,-8.380946623796797,3.3839678800019057
Greece,2032,recessao,82.59151863087658,-7.812435896667419,3.0915356266004057
Greece,2033,recessao,75.30902926789247,-7.2824893629841,2.8189401387195585
Greece,2034,recessao,68.52053819757217,-6.788491070320301,2.564835814902124
